employer_id,city_id,contract_id,start_date,end_date,renewed_flag,job_slots,total_contract_value,applications,apply_start_clicks,click_marketplace_value,job_listings
3282800,2774,1744812,2/23/2017,3/22/2017,1,15,495,5,15,460.2,0
3838213,10720,2159112,7/30/2017,8/29/2017,1,15,495,10,50,1207.5,0
1110960,2482,1320960,8/21/2016,9/20/2016,1,15,745,20,60,1059.1,15
1640373,3765,1144608,6/5/2016,7/4/2016,1,50,1745,5,50,1438.5,0
2366747,9798,1623024,12/31/2016,1/30/2017,1,15,1245,75,125,6747.8,0
2744587,4367,1771908,3/4/2017,4/3/2017,1,15,495,0,0,0,0
3349680,3694,1764768,3/2/2017,4/1/2017,1,15,1245,0,10,440.8,5
3524267,5036,2225748,8/24/2017,9/23/2017,1,15,495,45,80,1480.7,0
5452800,11405,2469300,11/14/2017,12/13/2017,1,15,995,20,20,708.4,0
2050747,10133,1654620,1/16/2017,2/15/2017,1,15,495,95,150,3077.1,0
1918347,9168,1898400,4/23/2017,5/22/2017,1,15,1495,0,0,0,0
2491307,72,1467120,10/23/2016,11/22/2016,1,15,745,0,0,0,0
3390160,7717,1777380,3/7/2017,4/6/2017,1,15,745,55,80,1201.7,0
3988667,8707,1960440,5/18/2017,6/17/2017,1,15,495,0,0,68.5,5
2774747,6675,1643220,1/11/2017,2/10/2017,1,15,745,60,100,2539.35,0
3115493,1550,1747848,2/24/2017,3/23/2017,1,15,495,20,65,1062.85,0
3449680,240,2567412,12/16/2017,1/15/2018,1,15,495,25,35,1702.4,0
1958400,5288,1412256,9/30/2016,10/29/2016,1,15,1245,0,0,0,0
2369947,9445,1341756,9/1/2016,9/30/2016,1,15,495,45,135,2505.15,5
2706533,6198,1774824,3/5/2017,4/4/2017,1,15,1745,0,55,860.05,0
2875040,7379,1552296,12/1/2016,12/30/2016,1,15,1495,10,15,1579.5,5
7410987,7362,2864196,3/16/2018,3/26/2018,0,15,1495,25,65,1231.65,0
1728533,5879,1107552,5/18/2016,5/26/2016,0,15,1245,40,70,6248,0
1864480,1555,1164108,6/11/2016,7/10/2016,1,15,495,10,20,1160.85,5
2280400,9103,1315596,8/19/2016,9/18/2016,1,15,745,5,40,2242.8,0
4620693,8411,2716692,2/1/2018,2/28/2018,1,15,1245,0,60,4937.75,15
2843333,11162,1536720,11/24/2016,12/23/2016,1,50,1495,15,45,2676,0
3325600,9216,1754724,2/26/2017,2/27/2017,0,15,495,0,0,0,0
3342427,5210,1761996,3/1/2017,3/28/2017,1,15,1495,30,40,1369.55,0
4084187,871,1987092,5/28/2017,6/27/2017,1,50,1495,10,30,931.8,5
4274693,9030,2120844,7/18/2017,8/17/2017,1,15,1745,15,25,1170.4,0
4744667,11379,2744352,2/9/2018,3/8/2018,1,15,1745,35,130,11213.8,0
4004187,10440,1967280,5/20/2017,5/23/2017,0,15,495,5,10,76,5
5215280,3156,2882616,3/22/2018,4/21/2018,0,15,1745,90,90,1272.9,15
6264987,5829,2559444,12/14/2017,1/13/2018,1,15,995,40,180,4363.95,0
2261093,4630,2696748,1/26/2018,2/25/2018,1,15,1245,155,235,6789.65,0
2552080,10307,2911092,3/29/2018,4/28/2018,0,15,1745,5,0,5.7,0
3110000,4476,1740804,2/22/2017,3/21/2017,1,15,495,0,95,2258.7,15
3256187,11115,1729560,2/17/2017,2/24/2017,0,15,745,0,25,1099.8,0
3719200,5985,2476188,11/16/2017,11/29/2017,0,15,1245,25,20,1131.25,0
4501360,10845,2469096,11/14/2017,12/13/2017,1,15,495,25,45,3333.65,25
3328827,8533,1754928,2/26/2017,3/10/2017,0,15,1745,0,10,377.6,0
3499120,10288,2048736,6/22/2017,7/21/2017,1,15,745,0,0,0,0
5697547,10581,2523348,12/2/2017,12/22/2017,0,15,995,0,50,944.3,0
5549147,1161,2615508,12/30/2017,1/29/2018,1,15,995,35,80,2584.5,0
6060133,7503,2688516,1/24/2018,2/23/2018,1,15,995,0,450,8307.75,0
1838560,87,1140576,6/4/2016,7/3/2016,1,15,495,5,10,348.3,5
2913147,3544,1792368,3/12/2017,4/11/2017,1,15,495,5,20,335.65,0
4897520,9808,2316672,9/25/2017,10/24/2017,1,15,1745,245,305,7304.55,0
6485680,1525,2606988,12/28/2017,1/19/2018,0,15,995,125,175,6458.1,0
1515333,8703,1717488,2/12/2017,3/11/2017,0,15,495,115,175,2377.7,30
1671893,42,1774608,3/5/2017,4/4/2017,1,15,495,0,0,0,0
2419920,7839,1504188,11/9/2016,12/8/2016,1,15,495,0,0,11.7,0
2971547,7564,1820004,3/23/2017,3/29/2017,0,15,1495,0,5,79.3,0
6309333,5399,2572788,12/17/2017,12/18/2017,0,15,995,0,0,95,0
6118587,2315,2514672,11/30/2017,12/1/2017,0,15,995,5,10,182.4,0
1717733,3386,1101096,5/14/2016,5/16/2016,0,15,1745,0,0,27,0
1810240,5318,1279308,7/31/2016,8/30/2016,0,50,1245,0,0,0,0
2003067,6147,1334940,8/28/2016,9/27/2016,1,15,745,0,0,0,0
2275973,7027,1524036,11/18/2016,12/17/2016,1,15,495,45,35,1872,0
2646907,4563,1800672,3/16/2017,4/15/2017,1,15,495,0,0,0,0
4929947,3960,2801592,2/27/2018,3/26/2018,1,15,995,5,45,863.55,5
4738747,1089,2543784,12/9/2017,12/28/2017,0,15,995,55,90,1805.95,0
4914000,2971,2232684,8/26/2017,9/25/2017,1,15,1745,0,330,4300.65,0
6544107,5608,2731644,2/5/2018,3/4/2018,1,15,995,55,85,4286.4,10
5573520,11256,2789808,2/23/2018,3/22/2018,1,15,995,40,210,2257.8,15
7463733,6949,2871132,3/18/2018,4/17/2018,0,15,1495,0,55,1121.1,0
2081360,1200,1636284,1/7/2017,2/6/2017,1,15,745,0,0,0,0
2350427,10905,1412460,9/30/2016,10/29/2016,1,15,995,0,0,38.1,0
2689307,9409,1469328,10/25/2016,11/24/2016,1,15,495,25,60,784,5
3187280,5040,1709316,2/9/2017,3/8/2017,1,15,995,0,160,2989.25,0
3542027,10042,1905132,4/26/2017,5/25/2017,0,15,495,15,25,623.6,10
1164933,6033,1622820,12/31/2016,1/30/2017,1,15,1245,0,0,0,0
1776080,1315,1120980,5/25/2016,6/1/2016,1,15,125,10,40,468.5,0
1995867,8764,2351664,10/6/2017,11/5/2017,1,15,495,0,0,0,0
1939120,10361,1265796,7/26/2016,8/25/2016,1,15,1495,0,0,0,0
2966720,599,1681620,1/28/2017,2/27/2017,1,50,2245,95,125,7462.35,0
3108960,4605,2048532,6/22/2017,7/7/2017,0,15,1745,0,0,7.6,0
2012960,8529,1379220,9/20/2016,9/23/2016,0,15,995,0,0,0,0
2107627,730,1247484,7/16/2016,7/17/2016,0,50,2495,330,445,4711.5,35
1919040,2425,1322472,8/23/2016,9/22/2016,1,15,1495,110,130,6924.9,15
2232107,8497,1302276,8/12/2016,9/11/2016,1,15,995,40,50,3643.4,0
2312667,3133,2780196,2/21/2018,3/20/2018,1,15,995,35,60,3035.55,15
2451280,10700,1653576,1/15/2017,2/14/2017,1,15,745,0,0,0,0
4635653,10471,2505036,11/28/2017,12/27/2017,1,15,745,20,55,1650.15,0
5121653,3569,2374236,10/14/2017,11/13/2017,1,15,1745,0,0,0,0
5336827,3213,2827128,3/5/2018,4/4/2018,0,15,995,15,35,584,0
852240,1128,2258544,9/5/2017,10/4/2017,1,15,495,5,10,2097,0
2191227,9774,1497588,11/5/2016,11/6/2016,0,15,1745,0,5,381.1,10
5705067,6425,2651772,1/12/2018,2/11/2018,1,15,995,0,150,8113.95,0
7200880,10478,2806356,2/28/2018,3/27/2018,1,15,995,95,145,2425.35,10
1245147,1276,1492632,11/3/2016,12/2/2016,1,15,1245,150,370,5241.15,0
1953573,8383,1485060,10/31/2016,11/30/2016,1,15,1745,0,225,10377.9,0
2712640,11067,1543560,11/28/2016,12/27/2016,1,15,495,15,45,1142.4,0
6022560,8933,2785092,2/22/2018,3/21/2018,1,15,995,70,85,2270.25,20
2252747,271,1876896,4/14/2017,5/13/2017,1,15,1245,170,250,598.4,0
3587493,7023,2076828,7/1/2017,7/30/2017,1,15,495,90,75,4975.5,15
4069467,6659,2232372,8/26/2017,9/25/2017,1,15,495,5,135,1064,0
5143360,8518,2378904,10/16/2017,11/15/2017,1,15,995,30,85,2395.3,0
1816320,6056,1215000,7/1/2016,7/30/2016,1,15,495,0,0,0,0
2096773,10064,1467036,10/23/2016,11/22/2016,1,15,745,365,535,9618.75,0
3079707,11433,1959924,5/18/2017,6/17/2017,1,15,495,5,25,535.5,0
4036427,8565,2056584,6/24/2017,7/23/2017,1,50,1495,145,260,6434.55,5
4601227,8208,2408304,10/26/2017,11/8/2017,0,15,495,0,0,282.15,0
4236720,3458,2114172,7/15/2017,7/17/2017,0,15,1245,0,0,209,0
4248240,343,2203944,8/16/2017,9/8/2017,0,15,495,10,10,1035.3,0
4620853,5504,2148468,7/27/2017,7/28/2017,0,50,1495,0,0,0,0
4911253,1754,2316744,9/25/2017,10/24/2017,1,15,1745,340,320,1106,0
834320,9491,1364916,9/13/2016,10/12/2016,1,15,1245,270,335,11494.8,0
2759387,4938,1500252,11/6/2016,12/5/2016,0,50,1495,740,1255,22527.6,5
3213147,8366,2104068,7/12/2017,8/10/2017,0,15,1495,0,0,6.1,0
6659067,5703,2770404,2/17/2018,3/16/2018,1,15,995,0,0,113.9,5
1753333,8526,2900340,3/27/2018,4/26/2018,0,15,1495,0,0,0,0
1897627,2402,1248996,7/18/2016,8/17/2016,1,15,745,10,25,629.3,5
2871040,8395,2706492,1/29/2018,1/31/2018,0,15,745,0,0,0,0
942453,1747,1223052,7/5/2016,8/4/2016,1,15,745,175,245,4763.35,10
3318880,687,2141064,7/25/2017,8/24/2017,1,15,745,15,45,1043.1,0
3992587,7626,2295060,9/18/2017,10/17/2017,1,15,495,5,10,174.8,0
4095867,9765,2238528,8/29/2017,9/28/2017,1,15,495,15,20,655.5,0
4433413,5823,2127696,7/20/2017,8/19/2017,1,15,495,35,125,1340,0
4981973,1087,2253756,9/2/2017,10/1/2017,1,50,2995,95,210,5796.7,0
2151813,1019,1279104,7/31/2016,8/30/2016,1,50,1745,140,230,8856.6,5
5005920,5599,2731440,2/5/2018,2/21/2018,0,15,995,0,30,775.2,0
4834880,2155,2483196,11/18/2017,12/17/2017,0,15,995,35,110,2146.5,0
6973573,5077,2749092,2/10/2018,3/9/2018,1,15,1495,210,325,7646.55,10
7023120,2109,2859456,3/15/2018,4/14/2018,0,15,995,5,35,1181.8,0
3105973,2186,1969668,5/21/2017,6/20/2017,1,15,1745,125,170,3511.35,15
4851173,3667,2387052,10/19/2017,11/18/2017,1,15,1495,75,125,3856.05,0
5127200,8429,2762472,2/15/2018,3/14/2018,1,15,995,30,35,1179.9,5
1599333,7605,1103460,5/15/2016,6/14/2016,1,15,1245,0,0,8.55,0
2120027,6598,1541700,11/27/2016,12/1/2016,0,15,995,0,0,0,0
2337920,3171,1332792,8/27/2016,9/26/2016,0,50,2245,250,410,6831.45,0
2500933,9902,1468392,10/24/2016,11/23/2016,1,15,745,35,50,2565,0
3705013,1583,2200440,8/15/2017,9/14/2017,1,15,495,85,105,2777.2,10
3925787,9190,2274684,9/11/2017,10/10/2017,1,15,745,10,40,1045,0
5541173,5832,2584260,12/21/2017,1/20/2018,1,15,995,0,0,288.8,0
7438400,7215,2864472,3/16/2018,4/15/2018,0,15,1495,10,40,2076.25,0
2187600,4268,2258328,9/5/2017,10/4/2017,1,15,745,0,0,11.7,0
2469893,268,1705668,2/8/2017,3/3/2017,0,15,495,10,20,2291.3,0
3317680,769,1837332,3/29/2017,4/28/2017,1,15,495,45,60,1281.85,10
4810640,1064,2567688,12/16/2017,1/15/2018,1,15,995,80,265,4454,0
1941840,2596,1611732,12/26/2016,1/25/2017,1,50,1745,0,1160,41858.4,15
1988613,5358,1349520,9/4/2016,10/3/2016,1,50,995,270,350,4713.6,0
2944667,1834,1590132,12/17/2016,1/16/2017,1,15,745,5,20,720,5
3463413,3021,1801500,3/16/2017,4/15/2017,1,15,1495,10,15,323.3,0
3737573,1166,2040900,6/19/2017,7/18/2017,1,15,1495,0,0,0,0
3763600,5968,1896384,4/22/2017,5/16/2017,0,15,495,0,0,68.5,5
5518933,7203,2486676,11/19/2017,12/14/2017,0,15,995,0,0,0,0
2723760,1650,2155068,7/29/2017,8/28/2017,1,15,495,35,20,672.95,0
2532800,6009,1412532,9/30/2016,10/29/2016,1,15,495,5,30,1036.8,5
3646987,5460,1862076,4/7/2017,5/6/2017,1,15,745,0,0,91.5,0
1632800,6045,1263348,7/24/2016,8/23/2016,1,50,1745,600,710,15136.05,50
3946853,6381,1949400,5/13/2017,6/8/2017,0,15,1495,0,30,969.9,0
4161947,6493,2447532,11/7/2017,12/6/2017,1,15,745,295,595,13596.4,0
4568320,4751,2433204,11/2/2017,12/1/2017,1,15,1245,0,75,2643.85,0
6553707,1168,2633520,1/6/2018,2/5/2018,1,15,995,40,75,3137.85,10
5636747,7340,2705112,1/28/2018,2/27/2018,1,15,995,50,80,2318,0
2472987,1991,1592232,12/19/2016,1/18/2017,1,15,1745,0,0,0,0
2413893,101,1355688,9/8/2016,9/9/2016,0,15,1495,0,0,152.1,0
5599760,3708,2413020,10/27/2017,11/26/2017,0,15,1745,65,85,5646.2,0
6121893,4175,2811036,3/1/2018,3/28/2018,1,15,995,50,95,3320.9,10
1258080,1163,1820724,3/23/2017,4/22/2017,1,15,745,0,0,0,0
3560107,10699,1915080,4/29/2017,5/3/2017,0,15,1245,10,15,369.9,0
3723387,9233,1883064,4/16/2017,4/28/2017,0,15,495,85,130,257.5,0
1859067,10637,1160388,6/10/2016,6/14/2016,0,15,1245,0,0,4.35,0
2548827,1096,1413456,9/30/2016,10/29/2016,1,15,745,0,0,201.6,5
4554640,10752,2273712,9/10/2017,10/9/2017,0,15,1495,0,535,6984.4,10
4869467,4090,2523276,12/2/2017,1/1/2018,1,15,995,60,105,4722.6,0
1349200,5220,1299936,8/11/2016,9/10/2016,1,15,1745,710,995,30817.8,15
1851120,1672,1711752,2/10/2017,3/9/2017,1,50,1745,0,650,11864.05,115
2672960,6712,2729628,2/4/2018,3/3/2018,1,15,1495,15,20,1158.4,10
1212773,7459,1741008,2/22/2017,3/21/2017,0,15,1745,10,5,345.6,15
2362853,10874,1988292,5/29/2017,6/28/2017,1,15,1495,90,185,3140.95,5
3126533,1535,1676952,1/26/2017,2/25/2017,1,15,495,40,135,2529.9,5
3449680,1376,2032452,6/16/2017,7/15/2017,1,15,495,20,25,1716.95,0
3991760,5676,1967208,5/20/2017,6/19/2017,1,15,1495,140,235,2443.5,0
5403520,1090,2360148,10/9/2017,11/8/2017,1,15,995,0,115,2477.6,0
7106747,11017,2780916,2/21/2018,3/15/2018,0,15,995,5,40,919.15,5
1687093,10479,1097928,5/13/2016,6/12/2016,1,15,495,0,0,60.9,5
3198987,10967,2016936,6/10/2017,7/9/2017,0,15,745,0,0,0,0
4141520,1423,2000388,6/3/2017,7/2/2017,1,15,495,0,5,937.55,20
1830640,3337,1137672,6/3/2016,7/2/2016,1,15,1745,255,370,6508.85,5
2252827,5487,1445796,10/14/2016,11/9/2016,0,15,745,0,0,0,0
4657867,1995,2241996,8/30/2017,9/29/2017,1,15,1495,130,210,6891.3,0
649653,6946,1132536,6/1/2016,6/30/2016,0,50,995,25,10,1905,10
1108053,4172,1440792,10/12/2016,11/11/2016,1,15,995,0,0,0,0
1164933,705,1685472,1/31/2017,2/28/2017,0,15,1245,0,0,0,0
1920293,233,1367088,9/14/2016,10/13/2016,0,15,495,60,90,2973.35,15
3357520,8653,2526336,12/3/2017,1/2/2018,1,15,745,0,10,1313.8,0
5644000,11067,2509848,11/29/2017,12/26/2017,0,15,1495,5,35,1940.4,0
2636160,5339,1530912,11/21/2016,11/28/2016,0,15,1745,0,0,0,0
4122320,10571,2160900,7/31/2017,8/7/2017,0,15,1495,0,0,296.4,0
4711920,6237,2348748,10/5/2017,11/4/2017,1,15,745,30,160,2633.4,0
4308800,5807,2789604,2/23/2018,3/4/2018,1,15,745,250,255,7407.7,0
3283040,9417,1827024,3/25/2017,4/24/2017,1,15,745,95,100,1795.25,0
5294507,347,2329692,9/29/2017,10/28/2017,1,15,995,70,200,3139.8,0
5488320,7915,2379108,10/16/2017,11/15/2017,1,15,1745,0,270,18774.25,0
6044053,4043,2595636,12/23/2017,1/22/2018,1,15,995,50,65,2958.3,0
5583867,8014,2692728,1/25/2018,2/24/2018,1,15,995,105,240,4121.1,0
2656400,7248,1527168,11/19/2016,12/12/2016,0,15,1745,15,40,2264.15,0
2744587,4140,2345100,10/4/2017,11/3/2017,1,15,495,0,0,0,0
3232347,11451,1797492,3/15/2017,4/14/2017,1,15,495,45,65,336,0
3427440,1557,1923540,5/3/2017,6/2/2017,1,15,495,10,15,341.3,55
3881307,2089,1929804,5/5/2017,6/4/2017,1,15,495,15,75,586.7,5
3934453,3086,2104272,7/12/2017,7/17/2017,0,15,745,0,15,292.6,0
4542187,4756,2214252,8/19/2017,9/18/2017,1,15,1495,0,0,0,0
5184800,9805,2300772,9/20/2017,10/19/2017,1,15,995,5,0,487.35,0
2591307,6193,1501176,11/7/2016,12/6/2016,1,15,745,0,0,0,0
3430507,7883,2363472,10/11/2017,10/30/2017,0,15,1745,20,35,919.6,0
3970133,10292,2117292,7/16/2017,8/15/2017,1,15,1495,490,605,13288.1,15
989280,2397,2089080,7/6/2017,8/5/2017,1,15,995,265,300,6235.25,0
2128133,978,1271292,7/28/2016,8/27/2016,1,15,1745,65,100,2222.5,5
3294053,9013,1744608,2/23/2017,3/22/2017,1,15,745,15,25,538.7,5
3121627,1014,1751160,2/25/2017,3/24/2017,1,15,495,0,0,0,0
3445893,1461,2468892,11/14/2017,12/13/2017,1,15,495,0,0,433.2,0
3511040,1670,2052624,6/23/2017,7/22/2017,1,15,1245,130,225,3942.5,0
4188720,7034,2098680,7/9/2017,8/8/2017,1,15,1745,250,335,7011,0
6138400,4045,2712384,1/31/2018,2/28/2018,1,15,1495,85,180,6542.25,0
863307,8025,1360752,9/10/2016,10/9/2016,1,15,495,10,30,1780.05,15
1161840,9277,1249200,7/18/2016,8/17/2016,1,50,1745,35,420,21346.3,110
2652533,11406,1453572,10/18/2016,10/27/2016,0,15,495,0,0,316.35,0
2958400,7211,1813224,3/21/2017,4/20/2017,1,15,745,80,125,2629.9,0
5739387,9341,2445492,11/5/2017,11/30/2017,0,15,1495,320,320,5024,0
1911547,6176,1531440,11/22/2016,12/21/2016,1,15,1245,50,65,2217.6,5
1963173,6811,1416000,10/1/2016,10/30/2016,1,15,745,0,0,0,0
6492133,10831,2611092,12/29/2017,1/28/2018,1,15,1245,140,165,2793.95,0
2412480,7680,1935768,5/8/2017,5/11/2017,0,15,1245,0,0,0,0
3430880,2007,2647464,1/11/2018,2/10/2018,1,15,1245,0,0,0,0
3096027,4459,2045040,6/21/2017,7/20/2017,1,15,1245,10,15,2916.5,0
3080640,3028,2669160,1/18/2018,2/17/2018,1,15,745,0,0,0,0
4348480,9949,2325012,9/28/2017,10/27/2017,1,15,745,15,110,3145.45,0
4456027,9873,2358108,10/8/2017,11/7/2017,1,50,2995,100,465,8705.3,0
4522507,9888,2662656,1/16/2018,2/15/2018,1,15,495,15,45,1504.8,0
3533040,26,1827540,3/25/2017,4/24/2017,1,15,495,10,5,513.75,0
4267867,2659,2773848,2/18/2018,3/1/2018,0,15,745,5,25,1510.5,0
6820107,1448,2914752,3/29/2018,4/28/2018,0,15,995,5,0,0,0
4475307,3147,2549148,12/11/2017,1/10/2018,1,15,995,35,90,3406.7,0
6659067,6340,2867712,3/17/2018,3/29/2018,0,15,995,0,0,6.7,0
4870533,5072,2263836,9/7/2017,9/25/2017,0,15,1745,50,175,3055.5,20
5381173,9976,2355804,10/7/2017,11/6/2017,1,15,1745,80,210,5948.85,20
4744773,5464,2639820,1/9/2018,2/8/2018,1,15,995,120,175,4360.5,5
5437573,4858,2377572,10/15/2017,11/6/2017,0,15,995,15,110,2084.7,0
5442267,1090,2554632,12/13/2017,1/12/2018,1,15,1245,0,5,87.35,0
2147813,3342,1338864,8/31/2016,9/30/2016,1,15,1495,0,0,19.2,0
2166640,10164,1283088,8/3/2016,9/2/2016,1,50,1745,300,470,7595,50
2421653,1445,1516440,11/15/2016,12/14/2016,1,15,495,0,0,12.75,0
3519680,9062,2794152,2/24/2018,3/23/2018,1,15,495,35,55,1151.4,10
4621387,9505,2174940,8/3/2017,8/15/2017,0,50,2030,45,900,15349.75,10
1334053,4328,1200828,6/25/2016,7/24/2016,1,50,1245,400,410,7521.1,25
2536827,9240,1547112,11/30/2016,12/29/2016,1,15,1495,0,0,0,0
4755653,5071,2643696,1/10/2018,1/18/2018,0,15,995,5,5,389.55,0
5839707,862,2759232,2/14/2018,3/13/2018,0,15,995,0,0,0,0
2381813,591,1852452,4/3/2017,5/2/2017,1,15,1495,0,0,17.1,0
3077600,8037,1807572,3/18/2017,4/17/2017,1,15,745,0,0,0,0
924507,583,2180076,8/7/2017,9/6/2017,1,50,1745,0,910,37669.1,40
3542293,2296,1830948,3/26/2017,4/25/2017,1,15,495,15,25,639.45,5
3770827,1063,2138088,7/23/2017,8/22/2017,1,15,495,25,40,1368,0
4513067,10281,2377044,10/15/2017,11/14/2017,1,15,495,30,55,1650.15,0
2607200,9578,1810128,3/19/2017,3/29/2017,0,15,745,10,15,392.45,0
4252427,10070,2033172,6/16/2017,7/15/2017,1,50,2995,415,445,11800.75,0
1633627,1664,1198416,6/24/2016,7/23/2016,1,15,745,0,0,0,0
2214213,6299,1939584,5/10/2017,6/9/2017,1,15,495,0,0,0,0
3554000,8599,1837536,3/29/2017,4/28/2017,1,15,495,30,40,1081.65,0
4348480,9822,2704908,1/28/2018,2/27/2018,1,15,745,55,130,7220.95,0
4541653,10980,2216820,8/20/2017,9/19/2017,1,15,495,0,65,1461.85,5
4665920,7657,2161824,8/1/2017,8/31/2017,1,50,2995,20,575,3832.85,10
7076827,986,2774592,2/18/2018,3/17/2018,1,15,995,165,235,4632.05,15
1095627,3451,1480668,10/29/2016,11/28/2016,1,50,1745,0,215,10518.85,25
1324320,4160,2828700,3/6/2018,4/5/2018,0,15,1245,225,315,4509.2,15
2518480,9282,1472124,10/26/2016,11/25/2016,1,15,745,20,30,1836.9,5
2850240,1072,1539312,11/25/2016,12/15/2016,0,15,1495,15,10,1075.2,0
3199280,9120,1726284,2/16/2017,3/15/2017,1,15,745,110,105,3494.5,20
3404347,11367,1783212,3/9/2017,4/8/2017,1,15,495,15,15,414.8,10
1064133,6194,2492736,11/22/2017,12/21/2017,1,15,1495,0,5,134.3,0
1733973,3248,1187388,6/18/2016,7/17/2016,1,15,745,15,30,1290.75,15
2897200,4724,2263116,9/7/2017,10/6/2017,1,15,745,200,315,14713.6,0
3374720,6215,2002668,6/4/2017,7/3/2017,1,15,495,35,70,1446.8,10
4832667,3664,2295264,9/18/2017,10/17/2017,1,15,995,35,105,1231.2,0
1836107,3950,2440212,11/4/2017,12/3/2017,1,15,745,0,50,2046.3,0
3940080,6422,2276016,9/12/2017,10/11/2017,1,15,1495,70,65,2211.6,5
4227920,9111,2282100,9/14/2017,10/13/2017,1,15,745,25,60,1120.05,0
3876560,6275,2348544,10/5/2017,11/4/2017,1,15,745,275,295,6888.65,20
1773333,4910,1823424,3/24/2017,4/23/2017,1,15,495,0,0,0,0
3369173,5173,1926108,5/4/2017,5/8/2017,0,15,1495,15,20,36.8,15
3520933,568,1991316,5/31/2017,6/21/2017,0,15,495,0,0,144.55,0
6175253,9954,2633292,1/6/2018,2/5/2018,0,15,995,0,5,418.95,0
5474480,10057,2563464,12/15/2017,1/14/2018,1,15,1495,185,320,5202,0
2817733,9863,1732404,2/18/2017,3/17/2017,1,15,1245,0,0,0,0
2820453,1280,1527372,11/19/2016,12/18/2016,0,15,1495,0,215,3093.6,0
2918853,5389,1789056,3/11/2017,4/10/2017,1,15,495,20,30,1140,5
3038880,4048,1714992,2/11/2017,3/10/2017,1,15,495,0,0,0,0
1094747,6245,1421136,10/2/2016,11/1/2016,0,15,1245,5,35,3482.55,5
951120,5518,1123416,5/26/2016,6/25/2016,1,15,1495,145,185,4377.7,5
1669893,431,1287936,8/5/2016,9/4/2016,1,15,495,0,0,0,0
2740747,8091,1492836,11/3/2016,12/2/2016,1,15,745,0,55,1504.9,5
2963813,1184,1601940,12/22/2016,1/21/2017,1,15,1495,300,535,7995.05,15
3766960,10600,2134608,7/22/2017,7/25/2017,0,15,495,5,5,59.85,0
4161760,2639,2446212,11/6/2017,12/5/2017,1,15,495,90,110,475.85,0
4615813,10042,2148264,7/27/2017,8/26/2017,1,15,495,10,15,1482,0
5513947,3351,2387256,10/19/2017,11/18/2017,1,15,995,75,110,2402.55,0
2268240,2169,1803936,3/17/2017,4/16/2017,1,15,745,75,190,2455.75,10
3622453,343,2041104,6/19/2017,7/18/2017,1,15,1495,30,185,1177.8,0
4465093,6421,2098884,7/9/2017,8/8/2017,0,15,1495,100,220,5402.65,0
1951893,9251,1245408,7/16/2016,8/15/2016,1,15,495,25,60,1304.4,10
2469280,2515,1959720,5/18/2017,6/17/2017,1,15,1245,0,35,446.85,0
2214293,878,2293716,9/17/2017,9/25/2017,0,15,1495,10,45,837.9,0
3757333,4380,2784888,2/22/2018,3/21/2018,0,15,495,0,0,0,0
4366800,3658,2069928,6/29/2017,7/28/2017,1,15,1245,65,70,1421.2,0
6295867,9999,2568420,12/16/2017,1/15/2018,1,15,1245,115,160,561.15,0
3107173,1819,2394084,10/21/2017,11/20/2017,1,15,495,0,0,0,0
3328747,9500,2232168,8/26/2017,9/25/2017,1,15,495,0,15,919.6,0
3363733,1490,2169564,8/3/2017,8/18/2017,0,15,1245,0,0,0,0
4227280,9008,2614776,12/30/2017,1/29/2018,1,15,1495,1775,2060,50464.2,20
1591893,4010,2197416,8/13/2017,9/12/2017,1,15,745,155,115,4976.45,20
4455707,3046,2835588,3/8/2018,4/7/2018,0,15,1745,330,405,6370.15,0
5312427,1627,2423364,10/31/2017,11/30/2017,1,50,2995,0,525,19951.7,0
5724320,8652,2497320,11/23/2017,12/22/2017,1,15,1245,25,75,1950.2,0
3423280,10288,2748348,2/10/2018,3/9/2018,1,15,495,25,30,1064,0
5634080,10667,2606472,12/28/2017,1/27/2018,1,15,1745,35,100,4458.55,0
2576240,11141,1561356,12/5/2016,1/4/2017,1,15,745,0,0,0,0
2815387,8061,1524576,11/18/2016,12/17/2016,1,15,995,25,25,1287,5
2900107,9859,1856544,4/5/2017,4/24/2017,0,15,1745,15,50,732,0
2900107,10716,1856544,4/5/2017,5/4/2017,0,15,1745,30,65,1213.9,0
4388933,10835,2077560,7/1/2017,7/30/2017,1,15,745,5,20,1499.4,0
1047947,1012,1575552,12/11/2016,1/10/2017,1,15,495,0,0,0,0
1961280,7539,1223796,7/6/2016,7/26/2016,0,15,1745,125,120,2026.35,0
1918347,10683,1744020,2/23/2017,3/22/2017,1,15,1495,0,0,0,0
3022987,4453,1701492,2/6/2017,3/5/2017,1,15,495,0,0,0,0
1941840,4226,1203528,6/26/2016,7/25/2016,1,50,1745,0,1220,23421.75,25
2640613,1884,1462008,10/21/2016,11/20/2016,1,50,2995,535,765,28293.9,10
2956933,3575,2303460,9/21/2017,10/20/2017,1,15,1745,0,0,0,0
4765893,1365,2191512,8/11/2017,9/10/2017,1,15,995,90,180,3602.4,0
5361813,11386,2361120,10/10/2017,10/16/2017,0,15,1495,60,60,542.6,0
756053,7981,1864368,4/8/2017,5/7/2017,1,15,745,85,115,1333.55,10
3710267,5488,2029020,6/15/2017,7/14/2017,1,15,495,15,15,474.25,0
4270987,3131,2383248,10/18/2017,11/13/2017,0,15,745,0,135,2228.7,10
